AQI.Value,AQI.Category,CO.AQI.Value,CO.AQI.Category,Ozone.AQI.Value,Ozone.AQI.Category,NO2.AQI.Value,NO2.AQI.Category,PM2.5.AQI.Value,PM2.5.AQI.Category
128,3,2,1,26,1,3,1,128,3
185,4,1,1,37,1,0,1,185,4
31,1,1,1,23,1,0,1,31,1
40,1,1,1,40,1,0,1,28,1
170,4,1,1,74,2,1,1,170,4
137,3,1,1,31,1,0,1,137,3
170,4,2,1,170,4,4,1,150,4
182,4,5,1,2,1,12,1,182,4
103,3,3,1,17,1,4,1,103,3
51,2,1,1,16,1,0,1,51,2
56,2,1,1,29,1,6,1,56,2
56,2,1,1,35,1,0,1,56,2
57,2,0,1,38,1,1,1,57,2
51,2,1,1,23,1,11,1,51,2
87,2,3,1,6,1,6,1,87,2
99,2,4,1,7,1,3,1,99,2
78,2,2,1,15,1,6,1,78,2
106,3,2,1,14,1,4,1,106,3
77,2,2,1,34,1,6,1,77,2
32,1,1,1,26,1,2,1,32,1
57,2,1,1,30,1,2,1,57,2
154,4,10,1,33,1,69,2,154,4
139,3,1,1,40,1,0,1,139,3
89,2,3,1,18,1,3,1,89,2
155,4,3,1,85,2,1,1,155,4
59,2,1,1,44,1,1,1,59,2
169,4,2,1,97,2,0,1,169,4
50,1,1,1,25,1,1,1,50,1
53,2,1,1,38,1,3,1,53,2
44,1,1,1,27,1,4,1,44,1
75,2,1,1,41,1,2,1,75,2
58,2,3,1,16,1,1,1,58,2
129,3,1,1,29,1,0,1,129,3
13,1,0,1,13,1,2,1,12,1
136,3,1,1,42,1,0,1,136,3
83,2,1,1,42,1,8,1,83,2
59,2,1,1,27,1,3,1,59,2
97,2,1,1,25,1,10,1,97,2
39,1,1,1,39,1,1,1,37,1
179,4,2,1,46,1,1,1,179,4
164,4,3,1,164,4,1,1,154,4
33,1,1,1,32,1,3,1,33,1
163,4,5,1,4,1,25,1,163,4
60,2,2,1,37,1,7,1,60,2
58,2,1,1,11,1,3,1,58,2
38,1,1,1,22,1,3,1,38,1
67,2,1,1,37,1,4,1,67,2
164,4,1,1,20,1,0,1,164,4
125,3,1,1,72,2,0,1,125,3
20,1,0,1,20,1,0,1,12,1
128,3,4,1,23,1,3,1,128,3
35,1,1,1,35,1,0,1,16,1
66,2,1,1,38,1,2,1,66,2
35,1,1,1,35,1,0,1,16,1
46,1,2,1,42,1,1,1,46,1
36,1,1,1,5,1,2,1,36,1
54,2,1,1,24,1,6,1,54,2
44,1,1,1,44,1,1,1,22,1
54,2,1,1,26,1,11,1,54,2
63,2,3,1,8,1,3,1,63,2
201,5,5,1,201,5,4,1,161,4
154,4,3,1,112,3,2,1,154,4
23,1,1,1,23,1,0,1,21,1
99,2,1,1,31,1,1,1,99,2
199,4,3,1,7,1,13,1,199,4
64,2,1,1,28,1,0,1,64,2
61,2,1,1,35,1,1,1,61,2
57,2,1,1,33,1,5,1,57,2
24,1,0,1,20,1,1,1,24,1
26,1,1,1,26,1,1,1,24,1
34,1,1,1,34,1,7,1,34,1
171,4,4,1,171,4,2,1,150,4
143,3,2,1,61,2,1,1,143,3
134,3,3,1,82,2,1,1,134,3
56,2,1,1,46,1,0,1,56,2
103,3,4,1,5,1,12,1,103,3
171,4,4,1,169,4,1,1,171,4
57,2,1,1,30,1,4,1,57,2
56,2,1,1,6,1,4,1,56,2
23,1,1,1,23,1,5,1,20,1
123,3,3,1,109,3,8,1,123,3
71,2,0,1,23,1,1,1,71,2
66,2,0,1,27,1,0,1,66,2
51,2,1,1,31,1,1,1,51,2
41,1,1,1,41,1,0,1,7,1
43,1,0,1,16,1,2,1,43,1
75,2,1,1,46,1,0,1,75,2
151,4,1,1,25,1,1,1,151,4
52,2,1,1,42,1,0,1,52,2
31,1,1,1,31,1,5,1,28,1
164,4,2,1,77,2,0,1,164,4
159,4,6,1,0,1,14,1,159,4
50,1,2,1,8,1,2,1,50,1
42,1,1,1,42,1,0,1,14,1
33,1,1,1,33,1,3,1,17,1
38,1,1,1,38,1,0,1,32,1
60,2,1,1,36,1,0,1,60,2
64,2,1,1,34,1,6,1,64,2
85,2,2,1,18,1,18,1,85,2
32,1,1,1,32,1,4,1,17,1
132,3,0,1,26,1,0,1,132,3
132,3,1,1,33,1,0,1,132,3
172,4,3,1,164,4,1,1,172,4
175,4,1,1,38,1,0,1,175,4
31,1,1,1,31,1,4,1,24,1
150,4,1,1,41,1,0,1,150,4
56,2,1,1,36,1,0,1,56,2
59,2,1,1,37,1,1,1,59,2
56,2,1,1,21,1,1,1,56,2
51,2,1,1,31,1,6,1,51,2
56,2,1,1,25,1,6,1,56,2
56,2,1,1,38,1,3,1,56,2
83,2,3,1,17,1,9,1,83,2
72,2,1,1,42,1,2,1,72,2
32,1,1,1,9,1,1,1,32,1
61,2,1,1,39,1,0,1,61,2
33,1,1,1,33,1,3,1,20,1
61,2,1,1,39,1,0,1,61,2
21,1,0,1,21,1,0,1,19,1
70,2,1,1,43,1,2,1,70,2
107,3,1,1,18,1,3,1,107,3
77,2,1,1,24,1,2,1,77,2
57,2,1,1,25,1,1,1,57,2
46,1,1,1,23,1,1,1,46,1
66,2,1,1,35,1,4,1,66,2
40,1,1,1,8,1,2,1,40,1
65,2,1,1,4,1,4,1,65,2
66,2,2,1,48,1,9,1,66,2
51,2,1,1,40,1,4,1,51,2
71,2,1,1,45,1,2,1,71,2
52,2,0,1,21,1,0,1,52,2
69,2,1,1,33,1,3,1,69,2
60,2,2,1,16,1,15,1,60,2
75,2,1,1,42,1,1,1,75,2
72,2,1,1,40,1,2,1,72,2
78,2,1,1,40,1,2,1,78,2
106,3,3,1,2,1,12,1,106,3
62,2,1,1,45,1,0,1,62,2
39,1,1,1,39,1,2,1,11,1
75,2,1,1,37,1,1,1,75,2
69,2,2,1,25,1,5,1,69,2
170,4,4,1,170,4,2,1,152,4
20,1,1,1,9,1,1,1,20,1
56,2,1,1,45,1,0,1,56,2
58,2,1,1,40,1,0,1,58,2
56,2,1,1,14,1,0,1,56,2
85,2,3,1,16,1,10,1,85,2
74,2,2,1,24,1,11,1,74,2
66,2,1,1,25,1,6,1,66,2
56,2,1,1,22,1,6,1,56,2
74,2,2,1,14,1,0,1,74,2
69,2,1,1,41,1,3,1,69,2
443,6,1,1,40,1,0,1,328,6
65,2,1,1,48,1,0,1,65,2
161,4,1,1,46,1,0,1,161,4
158,4,1,1,44,1,0,1,158,4
52,2,1,1,26,1,1,1,52,2
36,1,1,1,35,1,0,1,36,1
32,1,1,1,32,1,0,1,10,1
14,1,0,1,12,1,1,1,14,1
96,2,1,1,38,1,0,1,96,2
47,1,1,1,24,1,2,1,47,1
51,2,1,1,30,1,1,1,51,2
39,1,1,1,19,1,0,1,39,1
70,2,2,1,20,1,18,1,70,2
73,2,3,1,18,1,20,1,73,2
26,1,0,1,15,1,0,1,26,1
56,2,2,1,24,1,1,1,56,2
66,2,1,1,47,1,0,1,66,2
174,4,10,1,13,1,13,1,174,4
35,1,1,1,35,1,2,1,26,1
136,3,1,1,38,1,0,1,136,3
48,1,1,1,29,1,3,1,48,1
22,1,1,1,22,1,0,1,14,1
57,2,1,1,32,1,0,1,57,2
63,2,1,1,25,1,1,1,63,2
30,1,1,1,17,1,0,1,30,1
59,2,1,1,40,1,4,1,59,2
34,1,1,1,34,1,8,1,26,1
68,2,2,1,17,1,22,1,68,2
72,2,2,1,18,1,21,1,72,2
71,2,1,1,43,1,0,1,71,2
33,1,1,1,33,1,0,1,22,1
71,2,1,1,40,1,2,1,71,2
19,1,0,1,17,1,2,1,19,1
33,1,1,1,33,1,3,1,20,1
55,2,1,1,45,1,2,1,55,2
53,2,1,1,41,1,0,1,53,2
62,2,1,1,20,1,11,1,62,2
58,2,1,1,5,1,2,1,58,2
109,3,2,1,41,1,8,1,109,3
167,4,1,1,30,1,0,1,167,4
74,2,1,1,44,1,0,1,74,2
54,2,1,1,36,1,0,1,54,2
129,3,1,1,35,1,1,1,129,3
27,1,0,1,19,1,0,1,27,1
76,2,2,1,17,1,1,1,76,2
26,1,1,1,26,1,1,1,22,1
71,2,1,1,37,1,1,1,71,2
37,1,1,1,35,1,0,1,37,1
86,2,2,1,46,1,3,1,86,2
63,2,1,1,29,1,3,1,63,2
61,2,1,1,37,1,0,1,61,2
32,1,1,1,16,1,0,1,32,1
89,2,1,1,43,1,0,1,89,2
54,2,1,1,53,2,1,1,54,2
63,2,1,1,32,1,1,1,63,2
152,4,3,1,143,3,1,1,152,4
58,2,1,1,30,1,2,1,58,2
33,1,1,1,33,1,0,1,9,1
72,2,2,1,20,1,6,1,72,2
41,1,2,1,33,1,8,1,41,1
48,1,1,1,20,1,8,1,48,1
25,1,0,1,20,1,0,1,25,1
56,2,2,1,49,1,3,1,56,2
207,5,1,1,35,1,0,1,207,5
37,1,1,1,21,1,0,1,37,1
179,4,9,1,5,1,25,1,179,4
191,4,2,1,82,2,2,1,191,4
50,1,2,1,33,1,9,1,50,1
91,2,2,1,52,2,1,1,91,2
61,2,1,1,49,1,1,1,61,2
66,2,1,1,21,1,5,1,66,2
55,2,1,1,10,1,13,1,55,2
44,1,1,1,29,1,3,1,44,1
35,1,1,1,35,1,0,1,29,1
63,2,2,1,18,1,16,1,63,2
59,2,2,1,11,1,0,1,59,2
50,1,1,1,32,1,2,1,50,1
35,1,1,1,35,1,1,1,34,1
66,2,2,1,10,1,17,1,66,2
80,2,1,1,39,1,4,1,80,2
86,2,0,1,26,1,0,1,86,2
50,1,1,1,32,1,0,1,50,1
57,2,1,1,43,1,0,1,57,2
64,2,1,1,38,1,1,1,64,2
41,1,1,1,15,1,8,1,41,1
63,2,1,1,30,1,4,1,63,2
31,1,1,1,18,1,2,1,31,1
101,3,1,1,49,1,1,1,101,3
58,2,1,1,30,1,4,1,58,2
39,1,1,1,39,1,3,1,17,1
88,2,1,1,48,1,1,1,88,2
37,1,1,1,37,1,4,1,17,1
66,2,2,1,5,1,19,1,66,2
63,2,1,1,63,2,3,1,58,2
75,2,2,1,29,1,8,1,75,2
27,1,0,1,19,1,0,1,27,1
57,2,1,1,44,1,2,1,57,2
79,2,2,1,28,1,7,1,79,2
18,1,0,1,18,1,1,1,10,1
43,1,1,1,19,1,1,1,43,1
59,2,1,1,46,1,4,1,59,2
54,2,1,1,50,1,2,1,54,2
39,1,1,1,29,1,6,1,39,1
67,2,1,1,47,1,3,1,67,2
18,1,0,1,18,1,0,1,11,1
172,4,1,1,43,1,0,1,172,4
55,2,1,1,26,1,7,1,55,2
32,1,0,1,27,1,0,1,32,1
158,4,3,1,158,4,2,1,113,3
71,2,1,1,13,1,7,1,71,2
128,3,4,1,9,1,36,1,128,3
51,2,1,1,42,1,3,1,51,2
75,2,1,1,31,1,0,1,75,2
59,2,1,1,23,1,1,1,59,2
45,1,1,1,26,1,1,1,45,1
170,4,6,1,1,1,20,1,170,4
40,1,1,1,40,1,0,1,18,1
62,2,2,1,38,1,4,1,62,2
66,2,0,1,23,1,0,1,66,2
107,3,3,1,16,1,26,1,107,3
34,1,1,1,34,1,1,1,21,1
63,2,6,1,36,1,0,1,63,2
52,2,1,1,14,1,11,1,52,2
96,2,1,1,36,1,2,1,96,2
65,2,1,1,41,1,2,1,65,2
58,2,0,1,23,1,1,1,58,2
39,1,1,1,39,1,2,1,38,1
38,1,1,1,38,1,0,1,19,1
62,2,1,1,14,1,11,1,62,2
57,2,1,1,43,1,2,1,57,2
56,2,1,1,37,1,0,1,56,2
50,1,1,1,33,1,0,1,50,1
30,1,0,1,15,1,0,1,30,1
50,1,1,1,24,1,2,1,50,1
54,2,1,1,23,1,0,1,54,2
165,4,6,1,1,1,19,1,165,4
27,1,1,1,4,1,0,1,27,1
35,1,1,1,18,1,1,1,35,1
37,1,0,1,19,1,1,1,37,1
51,2,2,1,29,1,12,1,51,2
30,1,1,1,30,1,3,1,14,1
16,1,0,1,13,1,0,1,16,1
103,3,3,1,6,1,13,1,103,3
48,1,1,1,4,1,2,1,48,1
29,1,0,1,29,1,0,1,20,1
39,1,1,1,39,1,1,1,20,1
50,1,1,1,41,1,3,1,50,1
58,2,1,1,47,1,2,1,58,2
50,1,1,1,14,1,1,1,50,1
56,2,1,1,13,1,9,1,56,2
94,2,3,1,6,1,11,1,94,2
53,2,1,1,40,1,4,1,53,2
149,3,4,1,25,1,9,1,149,3
168,4,4,1,45,1,6,1,168,4
51,2,1,1,18,1,1,1,51,2
30,1,1,1,16,1,0,1,30,1
320,6,5,1,26,1,10,1,320,6
117,3,1,1,20,1,2,1,117,3
68,2,1,1,32,1,0,1,68,2
25,1,0,1,25,1,0,1,20,1
86,2,2,1,38,1,2,1,86,2
121,3,3,1,26,1,6,1,121,3
93,2,1,1,93,2,1,1,27,1
151,4,1,1,32,1,2,1,151,4
38,1,1,1,36,1,7,1,38,1
79,2,1,1,28,1,17,1,79,2
67,2,2,1,10,1,11,1,67,2
42,1,1,1,42,1,0,1,30,1
155,4,5,1,34,1,36,1,155,4
60,2,1,1,52,2,0,1,60,2
27,1,0,1,27,1,0,1,26,1
61,2,1,1,15,1,3,1,61,2
199,4,2,1,38,1,5,1,199,4
53,2,1,1,19,1,11,1,53,2
93,2,3,1,40,1,2,1,93,2
51,2,1,1,28,1,0,1,51,2
75,2,2,1,23,1,4,1,75,2
46,1,1,1,39,1,1,1,46,1
44,1,1,1,44,1,0,1,24,1
37,1,1,1,28,1,0,1,37,1
33,1,1,1,33,1,0,1,13,1
151,4,2,1,27,1,6,1,151,4
41,1,0,1,17,1,0,1,41,1
58,2,1,1,58,2,0,1,57,2
38,1,1,1,38,1,0,1,34,1
50,1,1,1,37,1,1,1,50,1
46,1,1,1,29,1,0,1,46,1
23,1,0,1,16,1,0,1,23,1
40,1,1,1,40,1,1,1,28,1
49,1,1,1,45,1,1,1,49,1
96,2,2,1,16,1,5,1,96,2
80,2,1,1,27,1,0,1,80,2
24,1,0,1,24,1,0,1,19,1
23,1,0,1,23,1,0,1,18,1
50,1,0,1,24,1,0,1,50,1
56,2,1,1,47,1,2,1,56,2
37,1,1,1,37,1,1,1,35,1
151,4,6,1,101,3,15,1,151,4
86,2,2,1,86,2,1,1,39,1
47,1,1,1,17,1,0,1,47,1
68,2,1,1,27,1,0,1,68,2
62,2,1,1,62,2,0,1,54,2
70,2,1,1,46,1,1,1,70,2
40,1,1,1,15,1,0,1,40,1
63,2,2,1,27,1,13,1,63,2
48,1,1,1,43,1,1,1,48,1
83,2,2,1,18,1,18,1,83,2
46,1,1,1,46,1,1,1,46,1
47,1,1,1,37,1,2,1,47,1
125,3,3,1,13,1,20,1,125,3
54,2,1,1,25,1,0,1,54,2
72,2,1,1,43,1,2,1,72,2
58,2,1,1,46,1,5,1,58,2
100,3,3,1,17,1,23,1,100,3
29,1,0,1,19,1,0,1,29,1
15,1,1,1,6,1,0,1,15,1
161,4,5,1,2,1,22,1,161,4
55,2,1,1,41,1,1,1,55,2
40,1,1,1,38,1,0,1,40,1
43,1,1,1,43,1,1,1,32,1
176,4,4,1,93,2,5,1,176,4
61,2,1,1,17,1,3,1,61,2
35,1,1,1,35,1,0,1,23,1
159,4,2,1,33,1,6,1,159,4
36,1,1,1,36,1,0,1,22,1
51,2,1,1,48,1,2,1,51,2
60,2,1,1,27,1,0,1,60,2
101,3,3,1,33,1,2,1,101,3
171,4,4,1,50,1,7,1,171,4
150,4,1,1,29,1,1,1,150,4
38,1,0,1,38,1,0,1,30,1
53,2,1,1,38,1,1,1,53,2
61,2,1,1,61,2,0,1,60,2
45,1,1,1,30,1,3,1,45,1
21,1,0,1,21,1,0,1,18,1
83,2,1,1,39,1,0,1,83,2
50,1,1,1,23,1,0,1,50,1
45,1,1,1,45,1,0,1,15,1
43,1,1,1,41,1,1,1,43,1
51,2,1,1,38,1,2,1,51,2
38,1,1,1,38,1,0,1,29,1
52,2,1,1,32,1,1,1,52,2
58,2,1,1,58,2,0,1,19,1
51,2,1,1,46,1,2,1,51,2
73,2,1,1,32,1,9,1,73,2
37,1,1,1,36,1,1,1,37,1
39,1,1,1,39,1,0,1,30,1
62,2,1,1,60,2,0,1,62,2
38,1,1,1,38,1,0,1,37,1
54,2,1,1,29,1,0,1,54,2
29,1,1,1,17,1,0,1,29,1
76,2,1,1,22,1,0,1,76,2
46,1,1,1,46,1,0,1,45,1
172,4,15,1,32,1,11,1,172,4
35,1,1,1,35,1,0,1,21,1
29,1,0,1,23,1,0,1,29,1
58,2,1,1,37,1,0,1,58,2
63,2,1,1,51,2,0,1,63,2
28,1,0,1,21,1,2,1,28,1
109,3,3,1,16,1,19,1,109,3
54,2,1,1,43,1,0,1,54,2
154,4,1,1,32,1,1,1,154,4
37,1,1,1,37,1,0,1,15,1
44,1,1,1,44,1,1,1,32,1
40,1,1,1,31,1,3,1,40,1
149,3,1,1,23,1,1,1,149,3
37,1,1,1,26,1,0,1,37,1
57,2,1,1,57,2,0,1,56,2
20,1,0,1,20,1,0,1,15,1
40,1,1,1,40,1,2,1,25,1
157,4,2,1,72,2,1,1,157,4
164,4,5,1,33,1,9,1,164,4
102,3,3,1,12,1,8,1,102,3
42,1,1,1,42,1,0,1,23,1
61,2,1,1,51,2,0,1,61,2
48,1,1,1,43,1,1,1,48,1
93,2,1,1,44,1,0,1,93,2
37,1,0,1,37,1,0,1,31,1
125,3,1,1,38,1,9,1,125,3
48,1,1,1,48,1,1,1,19,1
62,2,1,1,52,2,0,1,62,2
46,1,1,1,38,1,0,1,46,1
64,2,1,1,46,1,0,1,64,2
36,1,1,1,36,1,0,1,20,1
82,2,1,1,26,1,18,1,82,2
152,4,3,1,37,1,3,1,152,4
72,2,2,1,22,1,10,1,72,2
72,2,1,1,60,2,0,1,72,2
50,1,1,1,36,1,1,1,50,1
24,1,0,1,24,1,0,1,19,1
85,2,1,1,85,2,1,1,14,1
31,1,0,1,18,1,0,1,31,1
28,1,0,1,16,1,0,1,28,1
74,2,1,1,49,1,0,1,74,2
72,2,1,1,29,1,1,1,72,2
23,1,0,1,20,1,0,1,23,1
66,2,1,1,49,1,0,1,66,2
35,1,1,1,35,1,0,1,17,1
52,2,1,1,40,1,2,1,52,2
39,1,1,1,39,1,0,1,28,1
46,1,1,1,44,1,0,1,46,1
56,2,1,1,14,1,2,1,56,2
145,3,4,1,37,1,7,1,145,3
65,2,1,1,65,2,0,1,48,1
51,2,1,1,38,1,3,1,51,2
48,1,1,1,48,1,2,1,40,1
51,2,1,1,51,2,0,1,36,1
181,4,4,1,24,1,9,1,181,4
41,1,1,1,41,1,0,1,26,1
65,2,1,1,33,1,2,1,65,2
162,4,4,1,45,1,9,1,162,4
22,1,1,1,22,1,1,1,18,1
72,2,1,1,72,2,1,1,59,2
17,1,1,1,17,1,0,1,11,1
68,2,1,1,45,1,0,1,68,2
153,4,1,1,35,1,2,1,153,4
165,4,5,1,41,1,12,1,165,4
151,4,1,1,29,1,3,1,151,4
51,2,1,1,32,1,1,1,51,2
172,4,3,1,34,1,11,1,172,4
65,2,1,1,61,2,0,1,65,2
46,1,1,1,38,1,0,1,46,1
50,1,1,1,44,1,2,1,50,1
33,1,1,1,33,1,1,1,30,1
43,1,1,1,43,1,0,1,22,1
36,1,1,1,36,1,1,1,6,1
40,1,1,1,29,1,0,1,40,1
18,1,0,1,18,1,0,1,8,1
74,2,1,1,30,1,1,1,74,2
38,1,0,1,23,1,0,1,38,1
41,1,1,1,41,1,0,1,32,1
154,4,2,1,23,1,4,1,154,4
95,2,3,1,23,1,17,1,95,2
50,1,1,1,23,1,0,1,50,1
60,2,1,1,47,1,0,1,60,2
21,1,1,1,20,1,0,1,21,1
85,2,2,1,12,1,1,1,85,2
39,1,1,1,39,1,0,1,20,1
51,2,1,1,46,1,3,1,51,2
43,1,1,1,23,1,2,1,43,1
43,1,0,1,32,1,0,1,43,1
51,2,1,1,45,1,1,1,51,2
161,4,1,1,38,1,3,1,161,4
171,4,6,1,15,1,9,1,171,4
50,1,1,1,50,1,0,1,11,1
49,1,1,1,30,1,3,1,49,1
42,1,1,1,42,1,0,1,31,1
43,1,1,1,34,1,0,1,43,1
58,2,1,1,36,1,4,1,58,2
156,4,3,1,22,1,9,1,156,4
26,1,0,1,26,1,0,1,20,1
23,1,0,1,23,1,0,1,17,1
27,1,0,1,27,1,0,1,17,1
153,4,1,1,34,1,2,1,153,4
59,2,1,1,55,2,0,1,59,2
37,1,1,1,28,1,2,1,37,1
59,2,2,1,9,1,3,1,59,2
23,1,0,1,23,1,0,1,19,1
35,1,0,1,35,1,0,1,34,1
34,1,0,1,18,1,0,1,34,1
65,2,2,1,18,1,3,1,65,2
102,3,1,1,35,1,0,1,102,3
190,4,1,1,35,1,3,1,190,4
60,2,1,1,60,2,0,1,41,1
52,2,1,1,32,1,3,1,52,2
76,2,1,1,19,1,1,1,76,2
95,2,1,1,39,1,0,1,95,2
50,1,1,1,49,1,0,1,50,1
39,1,1,1,39,1,0,1,32,1
49,1,1,1,49,1,1,1,38,1
82,2,2,1,82,2,1,1,35,1
107,3,2,1,25,1,6,1,107,3
30,1,1,1,30,1,0,1,24,1
46,1,1,1,44,1,2,1,46,1
103,3,1,1,36,1,0,1,103,3
57,2,1,1,17,1,2,1,57,2
47,1,1,1,47,1,3,1,42,1
54,2,1,1,42,1,1,1,54,2
47,1,1,1,21,1,0,1,47,1
64,2,1,1,38,1,0,1,64,2
55,2,1,1,32,1,5,1,55,2
27,1,1,1,5,1,0,1,27,1
90,2,3,1,2,1,6,1,90,2
56,2,1,1,37,1,2,1,56,2
69,2,2,1,4,1,2,1,69,2
80,2,2,1,21,1,5,1,80,2
35,1,1,1,35,1,0,1,26,1
45,1,1,1,16,1,4,1,45,1
164,4,6,1,54,2,18,1,164,4
34,1,0,1,21,1,0,1,34,1
69,2,1,1,69,2,0,1,54,2
63,2,1,1,55,2,0,1,63,2
47,1,1,1,40,1,3,1,47,1
50,1,1,1,31,1,4,1,50,1
52,2,1,1,30,1,2,1,52,2
40,1,1,1,40,1,0,1,9,1
26,1,0,1,19,1,0,1,26,1
30,1,0,1,24,1,0,1,30,1
91,2,3,1,36,1,8,1,91,2
116,3,3,1,20,1,14,1,116,3
39,1,1,1,31,1,0,1,39,1
97,2,4,1,2,1,5,1,97,2
30,1,0,1,17,1,0,1,30,1
151,4,3,1,19,1,9,1,151,4
87,2,1,1,63,2,0,1,87,2
67,2,1,1,67,2,0,1,43,1
160,4,2,1,33,1,3,1,160,4
89,2,1,1,20,1,3,1,89,2
70,2,1,1,70,2,0,1,42,1
38,1,1,1,18,1,0,1,38,1
30,1,0,1,15,1,0,1,30,1
332,6,3,1,26,1,8,1,332,6
46,1,1,1,46,1,0,1,34,1
55,2,1,1,22,1,0,1,55,2
58,2,1,1,41,1,0,1,58,2
116,3,1,1,28,1,1,1,116,3
31,1,1,1,31,1,0,1,31,1
172,4,5,1,126,3,5,1,172,4
59,2,1,1,15,1,0,1,59,2
175,4,4,1,175,4,1,1,157,4
97,2,2,1,97,2,2,1,77,2
57,2,1,1,32,1,0,1,57,2
34,1,1,1,34,1,0,1,32,1
33,1,1,1,33,1,0,1,31,1
55,2,0,1,25,1,0,1,55,2
113,3,1,1,39,1,0,1,113,3
63,2,0,1,22,1,0,1,63,2
34,1,1,1,32,1,0,1,34,1
124,3,1,1,44,1,0,1,124,3
55,2,2,1,28,1,11,1,55,2
55,2,1,1,15,1,10,1,55,2
52,2,1,1,20,1,10,1,52,2
63,2,1,1,27,1,8,1,63,2
62,2,1,1,17,1,3,1,62,2
58,2,2,1,18,1,1,1,58,2
38,1,1,1,13,1,1,1,38,1
28,1,0,1,28,1,2,1,12,1
62,2,1,1,8,1,3,1,62,2
65,2,2,1,14,1,19,1,65,2
58,2,1,1,40,1,1,1,58,2
58,2,2,1,26,1,8,1,58,2
57,2,1,1,29,1,6,1,57,2
56,2,1,1,31,1,1,1,56,2
22,1,1,1,7,1,1,1,22,1
61,2,2,1,5,1,4,1,61,2
42,1,1,1,26,1,3,1,42,1
47,1,1,1,47,1,1,1,27,1
157,4,3,1,119,3,1,1,157,4
38,1,1,1,24,1,0,1,38,1
27,1,1,1,23,1,0,1,27,1
114,3,2,1,21,1,3,1,114,3
86,2,2,1,15,1,0,1,86,2
53,2,1,1,31,1,2,1,53,2
65,2,1,1,34,1,3,1,65,2
65,2,1,1,34,1,1,1,65,2
74,2,2,1,23,1,0,1,74,2
49,1,1,1,46,1,2,1,49,1
78,2,3,1,15,1,0,1,78,2
53,2,1,1,26,1,9,1,53,2
45,1,1,1,45,1,1,1,21,1
51,2,1,1,24,1,0,1,51,2
42,1,1,1,17,1,0,1,42,1
56,2,1,1,46,1,2,1,56,2
55,2,1,1,37,1,4,1,55,2
159,4,5,1,5,1,12,1,159,4
47,1,1,1,47,1,2,1,45,1
106,3,1,1,19,1,3,1,106,3
34,1,1,1,29,1,5,1,34,1
51,2,1,1,32,1,3,1,51,2
31,1,1,1,31,1,4,1,28,1
74,2,2,1,3,1,3,1,74,2
87,2,1,1,87,2,1,1,66,2
51,2,0,1,19,1,0,1,51,2
48,1,2,1,37,1,9,1,48,1
18,1,0,1,18,1,0,1,17,1
24,1,1,1,0,1,2,1,24,1
22,1,0,1,17,1,1,1,22,1
21,1,0,1,12,1,1,1,21,1
61,2,1,1,19,1,0,1,61,2
57,2,0,1,24,1,0,1,57,2
76,2,1,1,24,1,0,1,76,2
42,1,1,1,42,1,1,1,42,1
27,1,1,1,27,1,3,1,18,1
31,1,1,1,31,1,1,1,20,1
31,1,1,1,31,1,1,1,26,1
26,1,1,1,20,1,4,1,26,1
31,1,0,1,31,1,2,1,15,1
25,1,1,1,17,1,1,1,25,1
39,1,1,1,34,1,2,1,39,1
158,4,2,1,49,1,6,1,158,4
168,4,3,1,168,4,1,1,152,4
51,2,0,1,24,1,0,1,51,2
25,1,1,1,25,1,0,1,16,1
110,3,4,1,4,1,35,1,110,3
61,2,1,1,18,1,0,1,61,2
60,2,2,1,31,1,7,1,60,2
73,2,2,1,23,1,14,1,73,2
137,3,2,1,26,1,4,1,137,3
112,3,0,1,36,1,0,1,112,3
160,4,3,1,67,2,2,1,160,4
52,2,1,1,11,1,0,1,52,2
54,2,1,1,45,1,0,1,54,2
19,1,0,1,19,1,0,1,16,1
34,1,1,1,34,1,0,1,5,1
60,2,1,1,43,1,0,1,60,2
66,2,1,1,54,2,0,1,66,2
63,2,1,1,40,1,0,1,63,2
89,2,2,1,23,1,4,1,89,2
40,1,1,1,40,1,2,1,18,1
126,3,3,1,6,1,23,1,126,3
59,2,1,1,8,1,3,1,59,2
214,5,12,1,2,1,27,1,214,5
42,1,1,1,42,1,0,1,22,1
77,2,2,1,32,1,6,1,77,2
137,3,4,1,46,1,9,1,137,3
41,1,1,1,28,1,0,1,41,1
67,2,1,1,13,1,5,1,67,2
66,2,1,1,58,2,0,1,66,2
130,3,2,1,24,1,8,1,130,3
70,2,2,1,10,1,3,1,70,2
54,2,1,1,49,1,0,1,54,2
41,1,1,1,41,1,0,1,11,1
58,2,1,1,44,1,2,1,58,2
35,1,1,1,35,1,0,1,17,1
69,2,1,1,32,1,2,1,69,2
31,1,1,1,31,1,0,1,10,1
84,2,1,1,20,1,4,1,84,2
66,2,1,1,6,1,3,1,66,2
42,1,1,1,42,1,0,1,15,1
118,3,1,1,31,1,3,1,118,3
85,2,3,1,22,1,19,1,85,2
42,1,1,1,39,1,3,1,42,1
36,1,1,1,16,1,1,1,36,1
34,1,1,1,34,1,0,1,4,1
63,2,1,1,53,2,0,1,63,2
120,3,1,1,26,1,0,1,120,3
163,4,3,1,44,1,5,1,163,4
84,2,2,1,45,1,0,1,84,2
100,3,1,1,35,1,0,1,100,3
95,2,2,1,22,1,1,1,95,2
162,4,2,1,35,1,3,1,162,4
33,1,0,1,33,1,1,1,28,1
